,player_name,school,conference,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,2PM,2PA,2P_per,3PM,3PA,3P_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,rec-rk,ast/tov,rimmade,rimmade + rimmiss,midmade,midmade + midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+mismiss),dunksmade,dunksmiss + dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,pos
12522,John Henson,North Carolina,ACC,35,66.8,107.4,21.9,50.0,50.51,9.1,25.1,8.0,11.0,69,135,0.511,205,410,0.5,0,0,0.0,9.6,1.1,32.9,Jr,6-11,31,3.01983,114.347,2.2,2012,10202,all,99.2,0.97775533,83.0,115.0,122.0,295.0,0.7217,0.4136,55.0,57.0,0.9649000000000001,14.0,85.5966,81.493,4.51549,270.434,9.29592,1.9391100000000001,7.35681,8.4478,29.1143,3.96186,4.48594,2.5429,7.4,9.9429,1.2570999999999999,0.5714,2.8857,13.6857,C
12538,Jeff Withey,Kansas,B12,37,76.0,113.7,21.0,58.3,62.07,8.8,20.9,6.2,17.8,137,192,0.714,184,317,0.58,1,1,1.0,13.7,1.4,60.4,Sr,7-0,5,3.75176,119.463,2.7,2013,10238,all,,0.47942219999999997,139.0,202.0,45.0,115.0,0.6881,0.39130000000000004,50.0,54.0,0.9259000000000001,39.0,83.0455,78.5563,4.99547,289.791,11.1432,1.73544,9.40775,10.4486,30.9189,4.19522,6.25337,2.1351,6.3784,8.5135,0.9459000000000001,0.7568,3.9459,13.7297,PF/C
12844,Xavier Henry,Kansas,B12,36,68.3,113.7,21.7,55.5,59.1,5.2,11.5,9.8,18.2,90,115,0.783,93,189,0.492,69,165,0.418,1.8,3.1,32.5,Fr,6-6,1,3.50784,121.52,2.7,2010,10527,all,99.0,0.76809101,60.0,90.0,33.0,99.0,0.6667000000000001,0.33330000000000004,17.0,17.0,1.0,12.0,94.3044,87.9117,3.68132,187.834,8.26661,5.41597,2.8506400000000003,7.97607,27.5,5.49854,2.47754,1.1944,3.1667,4.3611,1.4722,1.5,0.5,13.4167,Wing G
12954,Orlando Johnson,UC Santa Barbara,BW,29,84.7,113.1,29.1,53.0,56.61,4.9,13.5,19.2,15.1,124,174,0.713,126,270,0.467,67,157,0.427,2.2,1.9,40.7,Sr,6-5,33,4.74175,124.66,2.1,2012,10632,all,,1.19715727,55.0,84.0,71.0,186.0,0.6548,0.38170000000000004,8.0,8.0,1.0,36.0,102.081,102.314,2.82713,174.73,4.22884,4.93197,-0.703128,6.35506,34.4828,6.86312,-0.5080600000000001,1.4138,4.3103,5.7241,2.931,1.0345,0.6897,19.8966,Wing G
13047,Derrick Favors,Georgia Tech,ACC,35,69.2,109.0,21.8,61.5,62.31,12.5,20.2,7.3,22.9,86,137,0.628,177,287,0.617,0,1,0.0,7.8,1.8,47.6,Fr,6-10,14,3.2709200000000003,118.568,3.8,2010,10724,all,100.0,0.38374508,137.0,175.0,40.0,112.0,0.7829,0.35710000000000003,53.0,56.0,0.9464,3.0,88.5618,84.2157,4.06076,235.754,8.92075,2.8466,6.07414,7.50762,27.7714,3.82367,3.6839500000000003,3.0571,5.5714,8.6286,0.9429000000000001,0.8857,2.0571,12.5714,C
13058,Glen Rice,Georgia Tech,ACC,21,50.4,103.9,25.7,52.5,53.86,8.0,18.8,19.1,18.8,40,66,0.606,72,133,0.541,30,90,0.333,3.3,2.8,29.6,Jr,6-5,41,3.31843,116.327,3.2,2012,10728,all,82.0,1.0,38.0,49.0,34.0,84.0,0.7755000000000001,0.4048,11.0,14.0,0.7857000000000001,35.0,94.06,91.8428,3.58066,130.363,6.43691,3.5179,2.919,7.56977,29.9048,5.18478,2.38499,1.9524,4.7619,6.7143,2.2857,1.3333,0.8571000000000001,13.0476,Wing F
13157,Darius Johnson-Odom,Marquette,BE,34,80.0,109.3,25.4,52.9,56.8,2.3,9.2,17.7,15.9,126,165,0.764,133,270,0.493,77,200,0.385,0.4,1.6,35.1,Sr,6-2,1,4.50725,123.78,2.4,2012,10809,all,,1.16252286,76.0,127.0,57.0,143.0,0.5984,0.3986,10.0,15.0,0.6667000000000001,55.0,97.9151,93.5461,3.74952,184.361,4.39742,4.16709,0.23033199999999998,5.9902,32.9412,4.95454,1.03566,0.6471,2.8529,3.5,2.7353,0.9412,0.11760000000000001,18.3235,Combo G
13354,Tiny Gallon,Oklahoma,B12,30,57.0,102.9,24.7,55.6,58.43,13.2,25.5,7.6,23.4,62,89,0.6970000000000001,118,206,0.5730000000000001,4,17,0.23500000000000001,3.3,1.7000000000000002,39.9,Fr,6-9,24,2.41622,114.088,4.8,2010,11036,all,98.2,0.34286203,86.0,131.0,32.0,75.0,0.6565000000000001,0.4267,22.0,26.0,0.8462000000000001,47.0,102.044,95.9972,2.49168,154.541,1.9953,0.508437,1.48686,1.58633,23.7333,1.10044,0.48589299999999996,2.7667,5.1667,7.9333,0.8,0.7000000000000001,0.7667,10.3333,PF/C
13573,Tyler Honeycutt,UCLA,P10,33,83.9,97.9,21.7,48.3,51.93,5.3,17.8,16.8,23.6,78,106,0.736,89,203,0.438,55,152,0.362,5.6,1.5,29.9,So,6-8,23,2.33011,104.348,1.8,2011,11221,all,94.0,0.9300069999999999,57.0,98.0,32.0,105.0,0.5816,0.3048,17.0,20.0,0.85,35.0,95.3301,90.2386,4.40193,234.231,6.56028,1.36769,5.19259,6.53801,34.9697,3.25031,3.2877,1.5152,5.697,7.2121,2.8182,0.8788,2.0606,12.7576,Stretch 4
13643,Jerome Jordan,Tulsa,CUSA,34,74.9,111.1,25.9,55.3,59.66,9.3,23.8,10.1,17.1,165,240,0.6880000000000001,183,331,0.553,0,0,0.0,7.7,0.9,72.5,Sr,7-0,23,3.86648,121.72,3.8,2010,11309,all,38.0,0.5714222999999999,117.0,154.0,66.0,177.0,0.7597,0.3729,59.0,62.0,0.9516,44.0,91.9166,89.0593,3.8904300000000003,233.614,5.4439,1.4418900000000001,4.00202,7.1779,29.9412,4.16539,3.01251,2.3235,6.6765,9.0,1.2941,0.44120000000000004,2.4118,15.6176,C
13675,Darington Hobson,New Mexico,MWC,35,83.3,105.9,27.7,48.4,52.01,7.0,24.6,29.3,18.7,130,199,0.653,154,331,0.465,39,108,0.361,1.6,2.2,45.3,Jr,6-7,1,4.01051,119.178,2.3,2010,11344,all,71.0,1.53846676,117.0,187.0,37.0,143.0,0.6257,0.2587,16.0,19.0,0.8421000000000001,37.0,94.7402,91.7261,4.02274,255.216,7.6425,4.40269,3.23981,7.88142,33.5714,5.63049,2.25093,2.1429,7.1429,9.2857,4.5714,1.2570999999999999,0.42860000000000004,15.8571,Wing F
13676,Hassan Whiteside,Marshall,CUSA,31,65.6,101.7,24.9,51.0,53.55,12.0,24.0,1.8,16.4,101,170,0.594,143,284,0.504,3,5,0.6000000000000001,18.3,1.2,58.8,Fr,7-0,21,2.27687,109.519,3.8,2010,11351,all,,0.11864228,77.0,107.0,66.0,177.0,0.7196,0.3729,40.0,41.0,0.9756,33.0,88.111,86.6474,3.62789,231.982,4.99274,-2.30069,7.29344,6.74362,26.5484,2.06156,4.68207,2.7742,6.129,8.9032,0.2258,0.5484,5.2581,12.7742,C
13722,Jordan Hamilton,Texas,B12,36,80.0,113.6,27.1,52.2,55.0,7.0,18.5,14.6,14.3,95,122,0.779,153,318,0.481,90,234,0.385,1.8,1.6,22.1,So,6-7,3,4.90635,129.112,2.2,2011,11388,all,98.8,0.98700263,67.0,93.0,86.0,225.0,0.7204,0.38220000000000004,13.0,14.0,0.9286000000000001,26.0,89.7318,85.4175,4.6092200000000005,237.627,8.99992,6.17444,2.82548,10.7346,32.2222,8.31412,2.42047,2.0,5.6667000000000005,7.6667000000000005,2.1111,0.8611000000000001,0.6389,18.6389,Stretch 4
13994,Solomon Hill,Arizona,P12,35,82.1,113.7,21.4,54.1,57.94,6.6,12.8,16.8,18.7,95,124,0.766,101,199,0.508,57,146,0.39,1.8,2.1,35.9,Sr,6-7,44,4.28294,121.472,2.6,2013,11698,all,91.8,1.23377266,53.0,82.0,48.0,117.0,0.6463,0.4103,12.0,14.0,0.8571000000000001,23.0,95.9089,91.6638,3.90349,209.657,8.28038,5.49305,2.78733,7.56824,32.9714,5.44116,2.12707,1.7429000000000001,3.6,5.3429,2.7143,1.1429,0.5714,13.3714,Wing G
14150,John Jenkins,Vanderbilt,SEC,35,80.9,126.4,23.6,62.0,65.58,1.7000000000000002,8.2,8.4,12.0,128,153,0.837,83,153,0.542,134,305,0.439,1.0,1.5,33.4,Jr,6-3,23,6.27491,138.698,1.4,2012,11858,all,95.4,0.76365026,47.0,64.0,36.0,89.0,0.7344,0.4045,1.0,1.0,1.0,23.0,102.238,96.4593,3.45085,175.039,8.45478,8.36461,0.090178,11.3378,33.6286,10.1899,1.14788,0.4571,2.4286,2.8857,1.2,0.8286,0.3143,19.8857,Combo G
14183,Kelly Olynyk,Gonzaga,WCC,31,60.3,123.5,30.4,64.4,67.83,11.8,20.1,15.1,18.4,131,168,0.78,201,304,0.661,9,29,0.31,5.1,1.6,50.5,Jr,7-0,13,5.57364,144.627,3.5,2013,11882,all,,0.6933123999999999,152.0,212.0,48.0,91.0,0.717,0.5275000000000001,25.0,28.0,0.8929,13.0,89.4414,86.1418,3.64964,173.399,11.7494,7.28581,4.46361,13.6199,26.4516,10.4448,3.17511,2.4194,4.8387,7.2581,1.6774,0.6774,1.129,18.0645,PF/C
14256,Elliot Williams,Memphis,CUSA,34,83.3,112.8,27.7,53.6,59.85,2.7,11.3,24.0,18.8,194,256,0.758,118,224,0.527,60,164,0.366,0.4,2.4,66.0,So,6-5,15,4.82942,126.27,2.4,2010,11987,all,84.8,1.27998773,98.0,152.0,20.0,72.0,0.6447,0.2778,30.0,33.0,0.9091,22.0,100.027,97.5047,3.35336,187.369,4.81809,5.4612300000000005,-0.64314,6.0389,33.3235,5.84748,0.19142399999999998,0.7353000000000001,3.2353,3.9706,3.7647,1.3235000000000001,0.11760000000000001,17.9412,Combo G
14302,Nate Wolters,South Dakota St.,Sum,31,91.8,122.7,30.8,54.5,60.31,3.6,14.1,35.1,12.8,182,221,0.8240000000000001,167,314,0.532,62,163,0.38,0.4,2.9,46.3,Sr,6-3,3,6.90102,136.415,1.6,2013,12007,all,,2.39997521,96.0,147.0,71.0,167.0,0.6531,0.42510000000000003,0.0,0.0,,38.0,100.908,102.126,3.1249000000000002,220.48,8.87537,8.85589,0.019486399999999997,9.58873,38.4839,8.3831,1.20563,1.0645,4.4516,5.5161,5.8065,1.7742,0.129,22.6452,Scoring PG
14583,Mason Plumlee,Duke,ACC,36,86.7,113.1,25.1,59.9,62.8,9.8,23.3,11.5,19.2,173,254,0.681,221,369,0.599,0,0,0.0,4.0,1.7000000000000002,68.8,Sr,6-10,5,5.15183,126.731,2.9,2013,12278,all,94.8,0.67959875,169.0,228.0,52.0,141.0,0.7412000000000001,0.3688,83.0,92.0,0.9022,22.0,90.9172,84.9855,4.9222,282.551,8.66358,3.98273,4.68084,8.41895,34.6667,5.39624,3.0227,2.75,7.2222,9.9722,1.9444,1.0,1.4444,17.0833,C
14723,Jordan Williams,Maryland,ACC,33,81.3,110.8,23.7,53.8,55.23,12.6,26.0,3.9,11.5,131,228,0.5750000000000001,213,396,0.538,0,0,0.0,4.1,1.2,57.6,So,6-10,20,3.87178,119.243,3.0,2011,12373,all,82.4,0.39623934,168.0,262.0,45.0,133.0,0.6412,0.3383,37.0,42.0,0.881,36.0,89.2014,84.9025,4.74152,263.04,3.64621,1.5545,2.0917,5.37986,32.5152,3.8993700000000002,1.4805000000000001,3.6667,8.0909,11.7576,0.6364000000000001,0.6970000000000001,1.3636,16.8788,C
14865,Avery Bradley,Texas,B12,34,72.9,105.2,19.0,48.9,49.58,3.5,6.6,12.4,14.6,36,66,0.545,117,256,0.457,42,112,0.375,1.6,2.4,17.9,Fr,6-2,0,2.47167,108.917,3.2,2010,12555,all,99.4,1.36537211,47.0,89.0,70.0,167.0,0.5281,0.4192,14.0,16.0,0.875,19.0,97.7023,92.5408,3.43879,176.727,5.12429,3.17971,1.9445800000000002,4.06416,29.5,1.96455,2.09962,0.9706,1.9118,2.8824,2.0882,1.2941,0.5294,11.6471,Combo G
14918,Daniel Orton,Kentucky,SEC,38,32.7,95.1,15.9,52.7,53.34,10.3,16.3,5.0,26.8,33,63,0.524,48,89,0.539,0,2,0.0,10.6,2.4,69.2,Fr,6-11,33,0.38517,92.9901,7.0,2010,12620,all,96.6,0.39469999,31.0,43.0,17.0,46.0,0.7209,0.36960000000000004,13.0,16.0,0.8125,29.0,86.2755,82.1487,2.01344,124.495,7.4612,-0.6076269999999999,8.06883,3.43511,13.2105,-2.35929,5.7943999999999996,1.1842,2.1316,3.3158,0.3947,0.5526,1.3947,3.3947,C
14919,Eric Bledsoe,Kentucky,SEC,37,73.1,100.4,20.2,54.0,56.56,2.0,8.6,16.8,27.7,82,123,0.667,95,184,0.516,49,128,0.383,1.1,2.6,39.4,Fr,6-1,24,2.15166,105.16,2.9,2010,12621,all,86.6,0.9553683900000001,72.0,110.0,21.0,68.0,0.6545000000000001,0.3088,6.0,6.0,1.0,18.0,94.8649,90.0148,3.80115,201.434,4.2837,1.79336,2.49034,3.62646,30.3243,0.9215289999999999,2.70493,0.5135000000000001,2.5676,3.0811,2.8919,1.4054,0.32430000000000003,11.324300000000001,Combo G
14928,Khris Middleton,Texas A&M,B12,19,44.3,96.0,28.6,45.1,48.32,5.7,15.8,19.0,16.5,39,52,0.75,77,160,0.481,19,74,0.257,1.1,2.1,22.2,Jr,6-7,22,2.6215200000000003,110.524,2.7,2012,12631,all,79.8,1.0,24.0,39.0,53.0,121.0,0.6154000000000001,0.438,2.0,3.0,0.6667000000000001,39.0,96.8178,90.5318,3.58719,98.5027,3.9228300000000003,2.03078,1.8920500000000002,5.42874,29.0526,3.89037,1.53836,1.3684,3.7368,5.1053,2.1579,0.9474,0.2632,13.1579,Wing F
14931,John Wall,Kentucky,SEC,37,83.9,108.7,26.9,50.3,56.18,2.7,10.1,34.8,24.2,175,232,0.754,165,324,0.509,37,114,0.325,1.5,2.9,53.0,Fr,6-4,11,4.60411,123.007,2.2,2010,12637,all,99.8,1.61745724,116.0,182.0,40.0,127.0,0.6374000000000001,0.315,33.0,36.0,0.9167000000000001,1.0,93.3072,88.793,4.50963,247.229,7.09124,4.39997,2.69126,7.72509,34.8108,4.8296600000000005,2.8954400000000002,0.8108000000000001,3.4865,4.2973,6.5135000000000005,1.7838,0.5135000000000001,16.648600000000002,Pure PG
14966,Derrick Williams,Arizona,P10,38,74.1,123.1,28.7,65.0,68.97,11.8,21.9,8.7,18.2,247,331,0.746,184,306,0.601,42,74,0.5680000000000001,2.3,1.9,87.1,So,6-8,23,5.94204,142.708,3.7,2011,12660,all,81.4,0.43000458,135.0,188.0,49.0,118.0,0.7181000000000001,0.4153,56.0,60.0,0.9333,2.0,96.0426,91.1963,3.67449,238.464,9.35442,7.31067,2.04376,11.2881,30.0263,9.33852,1.9496,2.7632,5.5,8.2632,1.1316,0.9737,0.6842,19.5,Wing F
15632,Peyton Siva,Louisville,BE,40,76.7,105.0,21.1,45.9,51.34,1.1,7.6,34.3,24.0,85,98,0.867,101,212,0.47600000000000003,38,132,0.28800000000000003,0.6000000000000001,4.3,28.5,Sr,6-0,3,3.12814,113.272,3.3,2013,13289,all,93.4,2.15094325,75.0,125.0,26.0,86.0,0.6000000000000001,0.3023,7.0,8.0,0.875,56.0,87.954,83.2111,4.54732,239.991,6.18906,3.46654,2.7225200000000003,6.25131,31.175,2.20725,4.04406,0.30000000000000004,2.05,2.35,5.7,2.25,0.15,10.025,Pure PG
15665,Hamady Ndiaye,Rutgers,BE,31,70.3,109.6,16.7,58.2,59.7,9.3,17.2,3.2,17.5,72,117,0.615,113,194,0.582,0,0,0.0,14.6,0.9,60.3,Sr,7-0,5,2.32928,108.382,4.0,2010,13308,all,86.4,0.29547697,95.0,131.0,18.0,63.0,0.7252000000000001,0.2857,66.0,73.0,0.9041,56.0,99.2266,95.0523,3.0682,195.171,6.30009,-0.12911899999999998,6.42921,5.04566,28.2258,1.02186,4.0238,2.3548,4.6452,7.0,0.4194,0.4194,4.4839,9.6129,C
15707,Lance Stephenson,Cincinnati,BE,34,67.6,99.3,26.0,46.2,49.35,7.3,14.0,19.1,19.5,79,119,0.664,146,295,0.495,16,73,0.219,0.7000000000000001,1.9,32.3,Fr,6-5,33,2.57791,111.203,2.8,2010,13349,all,98.4,1.03702143,99.0,151.0,47.0,143.0,0.6556000000000001,0.3287,15.0,16.0,0.9375,40.0,99.2715,93.3915,3.1973,171.527,3.66146,1.66201,1.99945,4.56471,28.2353,2.87922,1.6854900000000002,1.8529,3.5,5.3529,2.4706,0.9118,0.17650000000000002,12.3235,Wing G
15779,Kawhi Leonard,San Diego St.,MWC,34,79.6,108.7,27.7,46.3,50.78,11.4,25.9,16.4,15.1,110,145,0.759,175,371,0.47200000000000003,23,81,0.28400000000000003,1.9,2.8,32.1,So,6-6,15,4.36317,123.31,3.1,2011,13395,all,88.8,1.15998007,78.0,98.0,97.0,272.0,0.7959,0.35660000000000003,19.0,19.0,1.0,15.0,85.3916,81.558,5.15728,263.03,8.2352,3.75988,4.47532,8.27578,33.0,5.00299,3.27279,3.1765,7.5294,10.7059,2.5588,1.4706000000000001,0.5882000000000001,15.5588,PF/C
15963,Erik Murphy,Florida,SEC,36,64.3,123.1,21.3,62.9,64.29,7.8,17.4,11.0,15.9,40,51,0.784,92,159,0.579,72,159,0.453,3.1,1.5,16.0,Sr,6-10,33,4.32506,131.037,4.2,2013,13540,all,89.2,0.9803769600000001,58.0,83.0,34.0,76.0,0.6988000000000001,0.4474,4.0,4.0,1.0,49.0,85.8213,82.5922,3.97437,184.686,10.1709,6.12733,4.0436,10.5449,26.4444,6.84633,3.69861,1.6111,3.9167,5.5278,1.3889,0.6389,0.6944,12.2222,PF/C
15991,Tyshawn  Taylor,Kansas,B12,35,66.0,104.8,19.8,55.7,59.26,1.5,7.3,20.6,25.8,76,105,0.724,96,171,0.561,24,66,0.364,0.9,2.4,44.3,Fr,6-3,,2.28533,109.195,3.5,2009,13567,all,87.2,1.25301504,,,,,,,,,,41.0,97.398,91.6283,3.17557,160.28,4.22839,2.23002,1.99837,4.32897,26.5143,1.6413700000000002,2.6875999999999998,0.3143,1.8571,2.1714,2.9714,1.0857,0.2286,9.7143,
15994,Tyshawn Taylor,Kansas,B12,39,83.3,104.5,27.5,53.8,56.9,0.7000000000000001,6.9,29.7,22.7,137,199,0.6880000000000001,168,322,0.522,58,152,0.382,0.5,2.4,42.0,Sr,6-3,10,4.24976,121.123,2.4,2012,13567,all,87.2,1.34780267,88.0,145.0,78.0,171.0,0.6069,0.4561,15.0,15.0,1.0,41.0,96.1796,90.2504,4.17163,209.047,3.99337,3.4231,0.57027,6.03628,33.4103,4.50147,1.5348000000000002,0.2051,2.1282,2.3333,4.7692,1.3333,0.15380000000000002,16.5897,Pure PG
16041,Jared Cunningham,Oregon St.,P12,35,85.9,106.8,25.3,50.2,56.28,3.5,9.6,15.7,18.3,193,263,0.734,144,287,0.502,49,146,0.336,1.3,4.1,60.7,Jr,6-4,1,3.8179,116.38,2.8,2012,13618,all,73.0,0.98037266,119.0,189.0,25.0,98.0,0.6296,0.2551,31.0,35.0,0.8857,24.0,99.5861,97.6663,3.41875,245.127,4.10233,3.48573,0.616603,4.4547,35.0857,3.26694,1.18776,1.0286,2.8286,3.8571,2.8571,2.5714,0.42860000000000004,17.9429,Combo G
16085,DeMarcus Cousins,Kentucky,SEC,38,58.2,113.5,30.8,56.0,57.93,19.9,24.9,9.2,16.0,162,268,0.604,205,363,0.5650000000000001,1,6,0.167,7.5,2.4,72.6,Fr,6-11,15,4.03974,134.534,5.5,2010,13656,all,99.6,0.487187,144.0,189.0,57.0,163.0,0.7619,0.3497,53.0,57.0,0.9298000000000001,5.0,83.3244,79.3387,3.80857,242.468,9.60971,4.65779,4.95191,9.60263,23.5,6.16153,3.4411,4.0526,5.7895,9.8421,1.0,0.9737,1.7631999999999999,15.1316,C
16169,Erick Green,Virginia Tech,ACC,32,89.7,120.0,31.6,53.0,59.17,1.4,10.6,27.0,11.0,218,267,0.8160000000000001,200,393,0.509,61,157,0.389,0.6000000000000001,2.1,48.5,Sr,6-4,11,7.40918,143.419,1.5,2013,13728,all,46.4,1.7536406900000001,83.0,125.0,117.0,267.0,0.664,0.43820000000000003,10.0,10.0,1.0,46.0,109.241,104.882,2.61708,193.736,7.54065,9.21689,-1.67624,11.211500000000001,36.4375,10.3101,0.9013549999999999,0.46880000000000005,3.5,3.9688,3.7812,1.3125,0.1875,25.0312,Scoring PG
16488,MarShon Brooks,Providence,BE,32,52.5,108.8,22.7,50.9,53.39,6.9,11.0,12.5,15.2,54,79,0.684,82,151,0.543,40,128,0.313,3.2,2.7,28.3,So,6-5,,2.43109,116.651,3.3,2009,14026,all,40.8,1.0,,,,,,,,,,25.0,103.841,98.717,2.0682,136.996,5.27802,4.12011,1.15791,5.19991,21.7188,4.10378,1.09613,1.375,2.2188,3.5938,1.375,1.0625,0.7188,10.5625,
16490,Marshon Brooks,Providence,BE,32,90.9,115.3,29.6,54.2,58.37,6.3,14.2,16.0,15.7,169,219,0.772,209,374,0.559,67,197,0.34,3.0,2.3,38.4,Sr,6-5,2,6.27387,134.656,2.7,2011,14026,all,40.8,0.81632653,144.0,212.0,65.0,162.0,0.6792,0.4012,27.0,27.0,1.0,25.0,103.053,98.7339,3.5569,228.498,6.65104,5.90991,0.7411289999999999,9.58382,36.5,8.53793,1.04589,2.25,4.7812,7.0312,2.5,1.5,1.2188,24.625,Wing G
16602,Alex Oriakhi,Missouri,SEC,34,64.1,126.5,19.0,63.9,67.38,14.1,21.5,2.6,16.5,106,142,0.746,138,216,0.639,0,0,0.0,6.4,1.3,65.7,Sr,6-9,42,4.02882,129.195,3.6,2013,14117,all,96.2,0.25528066,122.0,181.0,16.0,34.0,0.674,0.4706,47.0,50.0,0.9400000000000001,57.0,92.6318,89.5615,3.23278,197.703,6.92037,3.97423,2.94614,7.58866,25.8235,5.39417,2.19449,3.1176,5.2941,8.4118,0.3529,0.5882000000000001,1.5882,11.2353,C
16621,Ryan Kelly,Duke,ACC,23,46.1,121.1,20.8,53.5,58.64,6.9,14.3,11.0,9.7,69,85,0.812,61,129,0.47300000000000003,35,83,0.422,5.4,1.4,40.1,Sr,6-11,34,4.53064,129.13,3.3,2013,14133,all,97.0,1.65219998,22.0,40.0,39.0,88.0,0.55,0.44320000000000004,2.0,2.0,1.0,48.0,94.8199,88.6349,3.7335000000000003,129.644,10.0914,6.13751,3.95393,9.95268,28.8696,6.64774,3.30494,1.6087,3.6957,5.3043,1.6522000000000001,0.6957,1.6087,12.8696,Stretch 4
17027,Thomas Robinson,Kansas,B12,39,79.2,106.7,29.4,51.2,54.87,11.1,30.7,13.1,16.8,163,239,0.682,254,503,0.505,7,14,0.5,2.9,2.0,46.2,Jr,6-9,0,4.63034,126.452,3.5,2012,14520,all,94.6,0.69231637,169.0,262.0,80.0,229.0,0.645,0.3493,70.0,83.0,0.8434,5.0,84.1211,78.9353,5.21431,313.096,6.33946,2.24171,4.09775,7.56676,31.7949,4.77229,2.79446,2.8974,8.9744,11.8718,1.8462,1.0769,0.8718,17.7436,PF/C
17148,Isaiah Canaan,Murray St.,OVC,29,91.2,112.4,30.7,52.4,57.63,1.7000000000000002,9.1,27.7,17.3,149,181,0.8230000000000001,114,233,0.489,91,245,0.371,0.4,2.6,37.9,Sr,6-1,3,5.17278,124.774,2.1,2013,14625,all,,1.29169554,51.0,94.0,63.0,139.0,0.5426,0.45320000000000005,3.0,5.0,0.6000000000000001,34.0,101.604,101.912,3.0365,182.92,3.55847,5.21358,-1.65511,5.66985,37.1034,5.91546,-0.245615,0.5172,2.931,3.4483,4.2759,1.5862,0.1379,22.4138,Scoring PG
17193,Mike Muscala,Bucknell,Pat,33,80.2,116.8,31.7,51.0,57.21,12.0,29.0,18.6,10.9,175,222,0.788,218,423,0.515,4,16,0.25,7.7,1.0,50.6,Sr,6-11,31,5.47971,133.113,2.7,2013,14685,all,9.2,1.3508365900000001,126.0,191.0,92.0,232.0,0.6597000000000001,0.3966,32.0,36.0,0.8889,44.0,83.836,83.7836,4.69031,257.626,10.9448,4.83395,6.11084,12.513,32.0909,8.51832,3.9947,2.9697,8.3333,11.303,2.3333,0.5152,2.3333,18.8788,C
17322,Darius Morris,Michigan,B10,34,86.4,108.5,29.5,50.6,54.36,3.3,10.9,43.9,18.7,106,148,0.716,178,335,0.531,15,61,0.246,0.1,1.9,37.4,So,6-4,4,5.1612,127.989,2.5,2011,14768,all,80.2,2.20790428,169.0,243.0,140.0,302.0,0.6955,0.4636,32.0,35.0,0.9143,41.0,101.434,93.5764,3.99721,188.912,6.6565,4.94817,1.7083300000000001,5.80448,34.7941,4.28365,1.5208300000000001,0.9118,3.1176,4.0294,6.5588,1.0,0.029400000000000003,14.9118,Pure PG
17340,Alec Burks,Colorado,B12,37,78.2,116.2,32.1,49.8,57.71,9.1,14.7,19.8,15.0,245,298,0.8220000000000001,215,421,0.511,28,95,0.295,1.0,2.0,57.8,So,6-6,10,5.79718,138.341,3.0,2011,14778,all,61.4,1.13404034,122.0,186.0,93.0,235.0,0.6559,0.3957,26.0,28.0,0.9286000000000001,12.0,105.007,101.415,2.76887,212.053,5.84106,6.3762,-0.535146,7.23727,31.5946,7.64884,-0.41157299999999997,2.3514,4.1081,6.4595,2.973,1.0811,0.2973,20.5135,Wing G
17410,Tim Hardaway Jr,Michigan,B10,34,76.7,109.8,24.3,52.4,56.04,3.0,11.7,12.6,11.1,89,117,0.761,80,167,0.47900000000000004,76,203,0.374,0.6000000000000001,2.1,31.6,Fr,6-5,10,3.94305,121.958,2.5,2011,14888,all,68.0,1.34093183,44.0,61.0,36.0,106.0,0.7213,0.3396,12.0,13.0,0.9231,24.0,100.338,92.5654,3.65885,175.922,6.20685,4.84499,1.36186,7.23695,30.9118,5.17239,2.06455,0.7353000000000001,2.9706,3.7059,1.7353,1.0,0.1471,14.0294,Wing G
17412,Tim Hardaway Jr.,Michigan,B10,37,84.2,104.9,22.3,50.4,52.71,0.8,14.5,12.9,15.0,73,105,0.6950000000000001,125,260,0.481,68,190,0.358,1.4,1.2,23.3,Jr,6-6,10,3.7656400000000003,115.272,2.2,2013,14888,all,68.0,1.30430586,63.0,85.0,62.0,175.0,0.7412000000000001,0.3543,20.0,22.0,0.9091,24.0,99.6,93.4428,3.8968,214.122,4.5374300000000005,3.20031,1.33712,4.30914,34.9459,3.15549,1.15365,0.2162,4.2973,4.5135000000000005,2.4324,0.6757000000000001,0.4595,14.2432,Wing G
17504,Doug McDermott,Creighton,BE,35,84.4,124.4,32.8,60.3,64.43,6.4,17.8,11.5,9.8,178,206,0.864,234,413,0.5670000000000001,96,214,0.449,0.5,0.4,32.9,Sr,6-8,3,7.47014,151.483,2.3,2014,14955,all,69.2,0.88709499,159.0,229.0,75.0,183.0,0.6943,0.4098,9.0,9.0,1.0,11.0,104.837,100.924,3.36736,195.464,6.63964,8.15612,-1.51648,10.1698,33.7429,11.104,-0.9342400000000001,1.6286,5.3429,6.9714,1.5714000000000001,0.2286,0.1429,26.6857,Stretch 4
